epoch,Fidelity,KL_Divergence,Observable_XX_ev,Observable_XZ_ev
1,0.2555338045013338,0.5167303651766909,0.3494889498986478,0.21200090480374373
2,0.2629527928737856,0.45861977223240646,0.5149342652506371,0.1310739843398152
3,0.3030514691060379,0.38441330818851366,0.5705780550973197,0.00027892455329736534
4,0.3746462125728157,0.306747632917886,0.7763253412068569,-0.07812386168278476
5,0.40309637262298414,0.2549719152105052,0.3725834752238295,0.04852004277050985
6,0.42661532323999846,0.22116103244810217,0.5859732819073025,0.21957118812710621
7,0.4476619274098086,0.1982679355675524,0.45586919831180894,0.22993310087914165
8,0.4649262792955758,0.18136831011464982,0.6530077777050477,0.33703874503544934
9,0.48287424951937713,0.17756305438958656,0.5195526099502144,0.17153843922287243
10,0.4950074330502654,0.16115755229893136,0.40456864248548485,0.14244127185613153
11,0.5043777088367166,0.1561989665820075,0.5167155008558929,0.2690023353409056
12,0.5150814561901271,0.1513315769614877,0.5138197550343148,0.10500428288404198
13,0.5256677935587527,0.146346685379533,0.7523134665711185,0.3657777816017351
14,0.5342968390492163,0.14899414271307931,0.518841120340774,0.16643298919097263
15,0.5453965403501542,0.13560627154256005,0.7739437981353174,0.15431363206092097
16,0.555966736939822,0.12827409784567337,0.906343396616955,0.06875981806407697
17,0.5644246469296212,0.12744975454385818,0.6127159739303728,0.12692294035535745
18,0.5783942802149533,0.11980108792802015,0.788095101101246,0.0911185113670718
19,0.5900531102729566,0.11793658771725535,0.7046953447976787,0.08023874272228261
20,0.6029542475071075,0.11468485374695038,1.3466709030488053,0.08004936327870393
21,0.615318679871884,0.10595283150647922,0.9929284572813792,0.09354239633014072
22,0.6286752781837422,0.10245494072568452,1.0148677375211685,0.02616953385253126
23,0.6402284381124622,0.0996857555857216,0.9914902940758493,0.036651464562283395
24,0.6524265377630397,0.09405924083046363,1.0270228474694247,0.09042386759341364
25,0.6664615084184792,0.09075888981800459,0.5932762824892263,0.08383042514954114
26,0.679315329695628,0.08558900548445507,0.8952014265895604,0.05184770695382327
27,0.6927512295340019,0.08355173170206424,1.2416226773219419,0.03159288334023706
28,0.7043988937321447,0.08125037247970125,0.8531089386796747,0.02372269410856008
29,0.7173126250720164,0.07427183914567949,1.008578245257299,0.039292746285984115
30,0.7248650336057042,0.08269598730430186,1.1882864182415591,0.031449040792279954
31,0.7417503876515188,0.06773468097836924,0.63244484831339,0.017638118740898743
32,0.7511608929993435,0.06715180720102713,1.0564630163045594,0.031999829708389514
33,0.7634271212985916,0.06358178850379209,0.9252853569405813,0.04221170947439006
34,0.7670047064296713,0.06302123071364218,0.790623472758264,0.01839912454106333
35,0.7854194534608405,0.05551230369127137,1.0520059872693164,0.017767481406639227
36,0.7915265580933131,0.061961393315372836,0.7358881723230905,0.028404099347030903
37,0.8066554648404678,0.04916134395421506,1.1724243234102443,0.03854311350948487
38,0.8136297179109624,0.049750032052707165,0.9881475820686874,0.03660168789833923
39,0.8228692339824574,0.045381482588791044,0.9037269909215918,0.011006910384122784
40,0.8234157316552835,0.05626790233614804,1.1393156258037813,0.028126211133623104
41,0.8363755762820517,0.04272150855068703,1.5566842470510844,0.021328014145815567
42,0.8436238940245854,0.04041736846863994,1.0848775370488357,0.01810484929106128
43,0.8487350494767905,0.03851944408327493,1.076699563958406,0.025390289469630005
44,0.8570031322408157,0.03560937808636841,1.0040800894664454,0.014205812717360704
45,0.8626830720929048,0.03464938349621727,0.8308418688403161,0.021600444852301625
46,0.8671907519584526,0.03333621940697503,0.8946079279123269,0.03170277667864289
47,0.8708899226120935,0.03368345252556913,0.9214659880291362,0.030868770252560945
48,0.8741207708785612,0.03490475108540939,0.9254287332482001,0.020522940638998774
49,0.8783310626912667,0.032839326929031416,0.8868945367571334,0.014137443567766144
50,0.8814725541605783,0.032479980413688304,1.022451188459462,0.001823841766623369
51,0.8835701857652678,0.03467592404270751,1.0079992259228296,0.01258255046502729
52,0.891445297448687,0.027995308363628166,1.2572564275932223,0.03278875815056085
53,0.8958383591913142,0.026154611677627386,1.4295469401637229,0.025563839994280482
54,0.8939578412314062,0.029597515837640462,0.8469461871833661,0.036030883755317863
55,0.8997387007054819,0.02567222646204084,1.1161323160901373,0.006259228096283298
56,0.8994293159477196,0.027428536729292782,0.9437366677275392,-0.00236661094799551
57,0.9032312297779215,0.02775827460595949,1.0050041101289118,0.005640625164179404
58,0.9002100350947722,0.029615532518169826,0.8528866864323427,0.017763032633752115
59,0.9088430102256694,0.023722349752813683,0.9174144644661262,0.00010511191486263825
60,0.9096690903756719,0.025257163394398888,0.9369255603785326,0.01381898184743792
61,0.9117756786317684,0.022802031728756795,0.8752921091667262,0.002262324338157159
62,0.9159948164778571,0.020611697986711648,0.9588077836933734,0.027733652633404545
63,0.9141955977511574,0.02292675084584956,0.9176803651577119,0.004854291924909106
64,0.9196596661630135,0.01969190802388565,1.1551862756865965,0.003534621753509328
65,0.9205992886387132,0.02012409354071381,1.1805950463059258,0.007081464051421357
66,0.922381205907252,0.019109478177347552,1.0340520868265335,0.013753515768181535
67,0.9234332811884625,0.018735320262082935,0.8945018328200357,0.009737850694763316
68,0.9253503590931387,0.01889975738355576,1.0635131694259055,0.00914938601130197
69,0.9240358272294603,0.0224863117953465,0.8440988881197519,-0.0003767303779633063
70,0.9272843710868786,0.01989056654140416,1.0155651819834084,0.005483091754325465
71,0.929401441179656,0.017307741905300378,1.2258077219758083,0.029769201403032925
72,0.9314359275783154,0.016638389214490196,1.1591296198756358,0.006926201916353589
73,0.9321471295924464,0.016877033020579857,1.0636411839555602,0.007408666195983106
74,0.9328620411323811,0.017446449659242604,0.7710254978181873,0.007148483943783475
75,0.934341137678596,0.01672579916512651,0.9662571061151677,-0.016823698243887675
76,0.9359889857786325,0.01564784104487429,1.0357718448981368,0.00976595441400531
77,0.9324104695646173,0.02077711499697701,1.0122856940017944,0.015494192325158583
78,0.932094756355919,0.021974391674564275,0.9348342164414417,0.005249567174363676
79,0.9380027447411667,0.015002526000724579,0.9191927634963051,0.00809960723709834
80,0.9357956889921277,0.01859874034809054,1.1587026089100319,-0.008076874193154086
81,0.9395877700500166,0.014833356303619236,0.9357629056224652,0.0034354651647747403
82,0.9378028721572896,0.01718468977785385,0.9254918830165533,0.0028678003496493925
83,0.9400744455964481,0.016484998354945005,0.8721980371712955,0.02612302940022353
84,0.9396213910837213,0.015934878584314305,1.1222262363762003,0.005345996196716427
85,0.9415570705074147,0.015661815168249976,0.9400805859944095,-0.0042541699102077385
86,0.9438953136183745,0.01333466039205495,0.9304809642643902,0.008895772734918784
87,0.9420864185887414,0.01667011863202465,1.0646390641079364,-0.006436710663633974
88,0.943420264684291,0.015282486490808914,1.1652460144274572,0.0019666454037630156
89,0.9447637710054618,0.013370002223408006,1.1623033070195368,0.012441438951935401
90,0.9439171566999182,0.01609628262891094,1.0813587206167679,0.018791515119068253
91,0.9468572158606513,0.012550765782482721,1.0122992277362155,0.005142514084574581
92,0.9470859077139202,0.01262660064446323,0.8167438889983489,0.0072601964533859946
93,0.9478771894748865,0.012360495530488014,0.9874141882296401,-0.0013102419019336102
94,0.9481985350403439,0.012408467629157371,1.0015367035774148,0.002160204523904392
95,0.9485581449264362,0.012629491776714364,1.08289827007346,0.012239621537524245
96,0.9486361803772111,0.013111659322175407,0.9186677562952221,-0.01496655987086579
97,0.9437546757589158,0.01786200201297652,0.9601230711887614,0.009960874533180907
98,0.9497125586692338,0.011839240712979445,0.9667982133741422,0.0038202337668068864
99,0.9488955019446309,0.013208573394412282,0.778409759084036,-0.000490923426805979
100,0.9506117315462475,0.011914149344603442,0.9966843331605034,-0.0067467903116159795
101,0.9511092867832183,0.01178669716297213,0.8318283616656117,-0.008433578270792778
102,0.9508376164494894,0.012105512545057885,1.0090086178275295,0.008166961374412834
103,0.9497232029921865,0.013553192323253607,1.1233991424320329,0.01365975696905358
104,0.9513202386883525,0.011737059229648702,1.0343127859566434,0.017247509263424804
105,0.9520755628064222,0.01131742940702555,0.8249764870670243,5.788790087467905e-05
106,0.9519771226473858,0.011659665508584981,0.903358465411301,-0.0030285560500287237
107,0.9460698576812676,0.02064192617092094,1.0920417778260547,0.012980892388123109
108,0.951802388240311,0.012475442497385636,1.0668129469546688,0.0031447942316684798
109,0.9530022345130685,0.011509538997454957,0.8840383663509127,0.010067332995924052
110,0.9505191056053308,0.014018341639373223,1.1137401318816311,0.013984559022572726
111,0.9528604792688602,0.011806164221679584,0.9693639893993006,0.02046287574541953
112,0.9533456045980138,0.011545384673594684,0.9662604399618974,0.01637409754047366
113,0.9543267647391024,0.010915453493869662,1.0983266950937471,0.024193199096816033
114,0.9531746368656016,0.01301524920648388,1.0114647199848472,0.023688025265937458
115,0.9552445629050964,0.010636043395418114,0.9984509593697625,-0.0004391487221408749
116,0.955182439493359,0.010769797784545516,0.930920378879526,0.004452766252761283
117,0.955548196471863,0.010940706314042894,1.0399678067066127,0.011683621893350643
118,0.955978857766049,0.01088579554959215,1.056007049766114,0.005285746534411202
119,0.9548305889085984,0.01267853037455782,0.9286323580739618,-0.010741404481501704
120,0.9571513102012768,0.010056400753739826,1.0321501062988263,-0.01032765713894149
121,0.9563030591744852,0.010663516814318874,1.5066838380359378,0.009643730760703744
122,0.956995963209467,0.010337548303796518,0.9182694984647729,0.02188001375396977
123,0.9569764837296431,0.011158087526564282,0.9669545938218929,0.00899311917493053
124,0.9580036968388759,0.009853610053369759,0.8836731137755918,0.00472625658901517
125,0.9572147383357388,0.010863876231187848,0.9400274372066694,-0.005680788362639529
126,0.9576452711123076,0.010597605790047501,1.1760311783972008,-4.2235896456452044e-05
127,0.9575492446266753,0.010287611979033447,0.9358108173834103,0.01504072477549418
128,0.9530416118319529,0.017455143392355557,0.9926173876908954,0.008606891322311053
129,0.9575282062828476,0.010703077480962208,1.0331856663677192,0.0007250316163522746
130,0.9587698185610922,0.010053752366486571,0.9609093643083811,0.011735912430119979
131,0.9588315465691124,0.009802119894748305,1.1435227507509442,-0.003960323560841651
132,0.9553621036210816,0.014699609971739198,0.9253224850256053,0.009807812441226648
133,0.9596279608985137,0.009477200631864104,1.0610873525368452,0.004900596088141871
134,0.9586882408593104,0.010303811728189763,1.0209462062389953,0.012789548345246387
135,0.9591906097569167,0.009867697920556565,1.143381145240335,-0.002884542699846443
136,0.9596534595786024,0.009953676546788495,1.066487018103523,0.0010942213373233793
137,0.9582436238563892,0.011625398588643952,0.9693351578160792,0.0040821740379139325
138,0.9600885075582355,0.0096159242336357,0.9589236065213117,0.014908263275073339
139,0.959867343840014,0.009754346433172892,1.098170446076069,0.006332324921462497
140,0.9575618358034461,0.013429681736171293,0.9707421472712455,0.008174017659206594
141,0.9608897321048779,0.009178195822603053,0.9041508988554735,0.01082846809637046
142,0.9607525370134187,0.009290182729989667,0.930406695920214,0.01097568633206993
143,0.9607320205545652,0.009285599057800575,0.9376376824245137,0.00522349564342394
144,0.9599656696577362,0.010313381853928926,0.9850347078225167,0.014441121764167682
145,0.9609519325958102,0.009252251523355638,0.8798571652984601,0.015909960123218825
146,0.9610851130750342,0.00935767819870307,0.9976934026394458,0.0004759758037522072
147,0.961078014627679,0.009286179807263366,1.1186308724174279,0.013835596826257067
148,0.9615137321920024,0.009017237599389796,0.9650266964966834,-0.0013001033165364027
149,0.9611005183087743,0.009791723310802235,0.9354812718567175,0.017329078127108467
150,0.9618666414889557,0.00890926010122327,1.0443162351412714,0.014458718059657283
151,0.9613230568166893,0.009767687469875922,0.8863758361184477,0.0281654345622567
152,0.961978500597778,0.009054980326822984,1.0351072572171016,0.007643094630111225
153,0.9613737018950641,0.009794370109016785,1.2067570584171552,0.0019353039067140161
154,0.9614973266469062,0.009576524550981977,1.050669645795141,0.008000323221874599
155,0.9593845948463484,0.012594852375592103,1.0154770166852716,-0.0005404712786807288
156,0.9615283575630585,0.009853094891851107,1.0738130571935054,0.0049226294128613
157,0.9591033834748677,0.013534018307361931,0.76424745344822,-0.00903971738232719
158,0.9622062163598991,0.009161750035135245,1.0350594095198151,0.022635872552512253
159,0.9598266307503599,0.012703232236086208,1.0156971905563663,0.0022507931287361915
160,0.9624167811226443,0.00918574410192917,1.1125923586996342,0.011968576407582874
161,0.961923400733955,0.00952845249832653,1.18723263834255,-0.002014223377880287
162,0.9602774820623533,0.012142860302410297,0.8909197105705129,0.0012691899251498053
163,0.9618281720243902,0.010320657636458112,0.9109012481206675,0.00821261581313859
164,0.9615401818363902,0.010942921015037391,0.9404023743441781,0.016410001259051413
165,0.9631542555485164,0.00894790652452557,0.9346748507366194,0.009770760769339654
166,0.963325587767264,0.0088280671899346,1.072640145035146,0.01914250455255956
167,0.962742663091956,0.009499708862723702,1.0028874777497492,0.0010988510853721719
168,0.9637383451169551,0.008432799461424155,1.0669854468988154,0.01382081677860109
169,0.9630855311626694,0.00917444759638892,1.0262772154346904,0.0023435480265720154
170,0.9613105178024312,0.011273496531375648,1.0701333881260748,0.008688605868438837
171,0.9586688177040423,0.015187545131542437,1.0915877152041915,0.002192290056461872
172,0.9625582539585149,0.010152213383873041,0.9547857602979789,1.875271891413602e-05
173,0.9635369204963372,0.008854334237691504,0.9334484595224308,-0.006225807410792221
174,0.9637345060520804,0.008665080008857597,1.0602486296165101,0.0009990479413584123
175,0.9637673341083282,0.00853986315366928,0.8354874058097377,0.010372002865158233
176,0.9632315485450119,0.009627814042602822,0.9414368716720176,0.0021631853604971757
177,0.9633928807321079,0.009056285560818758,1.116542031634599,0.0026574445675616202
178,0.9639964988981587,0.008677541757630074,1.0612652980883812,0.012482495190859047
179,0.9631117823384978,0.009907690701469277,1.0137215127056056,-0.002113348527745865
180,0.960855261929941,0.01302588401492508,1.1463011773729033,0.01446862812794913
181,0.9642073101761328,0.008511118888404785,1.0665118814691215,0.005233113955373329
182,0.9638328735456267,0.009146338714557192,0.9332670416365745,-0.004656809341338664
183,0.9640291937057565,0.008999671543837863,1.03319481349205,-0.005544133475308307
184,0.9626802168422143,0.010843214442372783,1.032975811800267,0.003907620436046067
185,0.9616305244275863,0.01252254668931458,0.9360828825858976,0.012036908138044653
186,0.96411503391744,0.009124135231112131,0.971622075245023,0.008937640915621953
187,0.9639436119978748,0.009189399775394964,1.0599331081510535,0.010504570400780676
188,0.9648086985973436,0.008323266553387653,1.0106181407852242,-0.0008426593877529303
189,0.9628442707258934,0.01108588524701595,0.8829420148605456,0.009830889445636218
190,0.9627415369766069,0.011215566158593192,0.9614720847659239,0.01660027833920338
191,0.9644340831234057,0.008767999168933449,1.0328059113472445,0.008792223578286974
192,0.9644887713394599,0.008936584736793004,0.9086655317097656,-0.0030230714128027998
193,0.9642944160965132,0.00918805785627118,0.9663826132366693,-0.00726461586953446
194,0.9645109835336482,0.009068530691244346,1.0513255812279452,0.011476447111446823
195,0.9632995456063623,0.010775794161994626,0.9637164682461764,-0.006784162330783699
196,0.9653355402703971,0.008119820632482115,1.0321371716984018,0.009635652316638724
197,0.9647704072062261,0.008919161046962233,1.0705843896026965,0.003765864355867127
198,0.965583150476788,0.008018068062560866,0.9053829038028252,-0.006143037023149655
199,0.9652971777154462,0.008339579898709914,1.0608747948473447,0.0069935141409400775
200,0.9642169358016318,0.009879576247748885,0.9931863028776955,0.00982859035980314
201,0.9652257024592662,0.008469453797344194,1.0580205066653419,0.0022091418260800637
202,0.9655288168987306,0.008040585053013182,0.917396436230785,-0.004495815746358314
203,0.9651316036845381,0.008558134086912762,1.0545184629858262,0.015573387731977757
204,0.9652306077191207,0.008524419587823042,0.972511147451003,0.005199723863596977
205,0.9650395160312721,0.008908611017815236,1.0321272971171698,0.003377473017781218
206,0.9649139433004662,0.009163855505081944,1.088270147586934,0.0049814365469323454
207,0.9658003273520245,0.008048330170468639,0.9092244587772557,-0.0023260075688927686
208,0.9654988620772698,0.008667420945011717,0.9666248773166956,-8.144141718865875e-05
209,0.9655976065331453,0.008539789580489423,0.9663640721533595,-0.003442500852193233
210,0.9658429636835976,0.008140933349317894,0.8904829757158046,-0.006705467132843725
211,0.9660348023843225,0.008152973813973952,0.9907665834370848,0.004395726805690172
212,0.9662397030666321,0.007972741749618028,0.97172847274816,0.004283234870615731
213,0.9646731215203407,0.01012138163651271,1.0065115675908332,0.0015938224442249482
214,0.9653105526685947,0.009315057200334962,0.8632086409738494,0.0019979192452598796
215,0.9662622731171807,0.0080820896372426,0.9388264456573272,0.0008495789202395018
216,0.9664100896541807,0.00790608892314124,0.969571728585682,0.016808372850393275
217,0.9665468101899479,0.007800605459853788,1.0234643724857466,-0.007962286940612734
218,0.9665480605588246,0.007962423199408443,1.0935997064904306,-0.00744281339738811
219,0.9666844992963682,0.007815361451630322,0.9674009373560927,-0.007742304362878969
220,0.9656583385788458,0.009128211193406602,1.0087122760544647,0.009553806149149142
221,0.966172791775864,0.008539202343667143,0.9798144389153759,-0.0011095247360698704
222,0.9641090410095848,0.01161299562000796,0.8899671667191879,-0.010369802063965053
223,0.9631688735356836,0.012931395801841907,0.9017701480091335,0.008055289183296361
224,0.9671683709567483,0.007710038061234381,0.8917487550085428,0.008379449139577031
225,0.9672542909890997,0.007625549958616455,0.9887524141778897,0.012500490327609949
226,0.9666406877576906,0.008484125136301998,1.0494676870829602,0.0004629472254111904
227,0.966803462198382,0.008251297811000301,1.0317909802694536,0.01070008056067454
228,0.9666464633748925,0.008493259779171295,1.1230163012547785,0.008664908485072655
229,0.9671447053808503,0.007759846997020481,1.0288316860965798,0.0014027542968960206
230,0.9673404405695925,0.00760427203845393,1.0305051053754433,0.004698388589954384
231,0.9673540927586656,0.007617583211249933,1.1021461189218138,-0.0017747024285241022
232,0.9673928784474208,0.007628312083409268,1.032711066811638,0.0013572179760210292
233,0.9668832660478428,0.008392624022910078,0.997683569178109,0.011759827751139283
234,0.9651569355493845,0.010897550788522725,0.9435865976465045,0.00747716762575868
235,0.9664693024416579,0.009161217766769196,0.8890627384090269,0.021904728520865425
236,0.967714477661694,0.007537774516614748,1.0211428073274482,0.006953062056129571
237,0.966219022195085,0.0096547333320678,0.9987891384200219,0.004638577698891283
238,0.9676807882263505,0.007730031692247088,0.8514695851981289,0.006926233728378659
239,0.9676476615967541,0.00773842985184461,1.1090062554441167,-0.005175164594349055
240,0.9676236416594154,0.007689853169740135,0.9402551744716924,0.004116031514378354
241,0.962619131214057,0.014511438837827288,1.0122573917284718,-0.003816094642238086
242,0.9634851776667305,0.013404345662396431,1.038408157091639,0.004024949401744396
243,0.961589718199867,0.016158495660795722,1.1533785132536944,-0.006773695154986744
244,0.9663905382820108,0.009592396106013689,0.9879336458698363,-0.005245157902966996
245,0.9667683347450987,0.009056338118283004,1.008138230147872,0.014462392704935045
246,0.9661565236721865,0.009937242487379434,1.064697970526756,-0.0036776132206532085
247,0.9675830883024747,0.00809457621737153,0.9001020471920991,-0.0037519709799831097
248,0.9661449913727046,0.010060414238559892,1.155957700698865,0.0024433462652104455
249,0.9680479075439526,0.007504473342560942,0.9723832780402392,-0.001607074739800448
250,0.96720754457319,0.008672867733284066,1.0131074054642693,0.003317489437788846
251,0.965630504336879,0.010830706476284282,1.0584955100954456,0.010381532199439825
